record_id,country_code,country_name,region,income_level,date,year,month,week,latitude,longitude,population_millions,temperature_celsius,temp_anomaly_celsius,precipitation_mm,heat_wave_days,drought_indicator,flood_indicator,extreme_weather_events,pm25_ugm3,air_quality_index,respiratory_disease_rate,cardio_mortality_rate,vector_disease_risk_score,waterborne_disease_incidents,heat_related_admissions,healthcare_access_index,gdp_per_capita_usd,mental_health_index,food_security_index
5560,aus,australia,oceania,high,2024-04-07,2024,4,14,-25.27,133.77,26,21.33,0.61,138.0,0,0,0,0,25.7,29.0,55.2,27.0,31.7,13.5,23.0,76.8,51187.0,68.0,95.3
5561,aus,australia,oceania,high,2024-04-14,2024,4,15,-25.27,133.77,26,12.85,0.03,124.7,0,0,0,0,59.4,98.0,80.5,23.0,8.1,21.1,3.3,77.2,51187.0,70.5,100.0
5562,aus,australia,oceania,high,2024-04-21,2024,4,16,-25.27,133.77,26,17.68,0.62,110.9,1,0,0,1,1.8,3.0,51.9,30.4,1.0,19.0,25.5,74.4,51187.0,74.7,94.2
5563,aus,australia,oceania,high,2024-04-28,2024,4,17,-25.27,133.77,26,20.18,-0.05,105.5,0,0,0,0,69.4,85.0,54.9,26.8,37.4,22.8,18.2,78.4,51187.0,61.4,99.4
5564,aus,australia,oceania,high,2024-05-05,2024,5,18,-25.27,133.77,26,15.32,-0.34,113.5,0,0,0,0,0.0,-11.0,41.3,22.4,5.2,18.3,18.1,76.2,51259.0,71.1,100.0
5565,aus,australia,oceania,high,2024-05-12,2024,5,19,-25.27,133.77,26,14.29,0.5,76.2,0,0,0,0,73.7,99.0,79.5,34.4,2.1,25.7,18.5,77.0,51259.0,66.3,94.8
5566,aus,australia,oceania,high,2024-05-19,2024,5,20,-25.27,133.77,26,17.11,0.8,96.0,0,0,0,0,19.0,35.0,62.0,27.8,7.8,16.0,4.4,79.6,51259.0,71.1,99.7
5567,aus,australia,oceania,high,2024-05-26,2024,5,21,-25.27,133.77,26,11.96,-0.93,87.1,0,0,0,0,34.8,36.0,51.5,23.4,0.0,15.6,7.2,76.6,51259.0,76.0,91.0
5568,aus,australia,oceania,high,2024-06-02,2024,6,22,-25.27,133.77,26,17.05,0.55,109.8,0,0,0,0,22.4,15.0,45.0,30.0,2.5,23.7,14.6,76.8,51331.0,76.3,100.0
5569,aus,australia,oceania,high,2024-06-09,2024,6,23,-25.27,133.77,26,8.91,0.39,128.8,0,0,0,0,50.1,80.0,62.5,26.1,6.9,18.7,0.0,77.5,51331.0,67.1,100.0
5570,aus,australia,oceania,high,2024-06-16,2024,6,24,-25.27,133.77,26,11.24,-0.38,47.9,0,0,0,0,65.9,90.0,65.3,25.4,1.7,18.2,3.1,73.1,51331.0,65.0,99.7
5571,aus,australia,oceania,high,2024-06-23,2024,6,25,-25.27,133.77,26,10.18,0.37,84.7,0,0,0,0,2.0,-39.0,56.3,35.3,6.3,18.5,0.0,76.4,51331.0,69.5,100.0
5572,aus,australia,oceania,high,2024-06-30,2024,6,26,-25.27,133.77,26,10.84,0.85,51.3,0,0,0,0,45.1,55.0,59.6,33.7,2.4,11.5,0.0,76.1,51331.0,72.2,94.7
5573,aus,australia,oceania,high,2024-07-07,2024,7,27,-25.27,133.77,26,9.24,0.65,67.0,0,0,0,0,52.8,62.0,64.2,28.3,4.6,20.3,0.0,75.5,51403.0,67.9,99.4
5574,aus,australia,oceania,high,2024-07-14,2024,7,28,-25.27,133.77,26,7.36,-0.33,86.0,0,0,0,0,41.8,55.0,52.1,40.0,0.0,15.9,0.0,77.3,51403.0,74.6,96.5
5575,aus,australia,oceania,high,2024-07-21,2024,7,29,-25.27,133.77,26,6.38,1.11,78.0,0,0,0,0,28.1,53.0,56.0,44.7,9.1,21.1,0.0,81.1,51403.0,66.8,100.0
5576,aus,australia,oceania,high,2024-07-28,2024,7,30,-25.27,133.77,26,5.8,0.42,76.9,0,0,0,0,66.9,89.0,74.5,43.3,5.3,21.9,0.0,82.9,51403.0,72.8,92.2
5577,aus,australia,oceania,high,2024-08-04,2024,8,31,-25.27,133.77,26,5.75,0.47,60.3,0,0,0,0,71.5,100.0,58.4,31.7,6.4,17.9,0.0,79.7,51475.0,71.7,93.4
5578,aus,australia,oceania,high,2024-08-11,2024,8,32,-25.27,133.77,26,4.17,0.44,19.0,0,0,0,0,39.1,69.0,75.3,40.1,4.3,16.6,0.0,78.6,51475.0,72.5,92.6
5579,aus,australia,oceania,high,2024-08-18,2024,8,33,-25.27,133.77,26,5.8,0.37,57.0,0,0,0,0,31.7,28.0,61.0,32.5,0.2,21.7,0.0,76.9,51475.0,71.6,100.0
5580,aus,australia,oceania,high,2024-08-25,2024,8,34,-25.27,133.77,26,2.98,0.78,64.7,0,0,0,0,23.6,19.0,69.6,30.5,3.8,18.5,0.0,81.4,51475.0,60.3,99.7
5581,aus,australia,oceania,high,2024-09-01,2024,9,35,-25.27,133.77,26,4.63,0.36,19.2,0,1,0,1,49.2,83.0,76.4,35.5,5.3,17.2,0.0,73.2,51547.0,59.6,82.2
5582,aus,australia,oceania,high,2024-09-08,2024,9,36,-25.27,133.77,26,3.5,0.61,52.2,0,0,0,0,45.5,64.0,75.7,38.0,1.8,20.9,0.0,70.6,51547.0,69.0,91.2
5583,aus,australia,oceania,high,2024-09-15,2024,9,37,-25.27,133.77,26,2.63,-0.65,25.6,0,0,0,0,72.0,120.0,82.3,29.4,7.1,13.9,0.0,76.9,51547.0,73.2,99.9
5584,aus,australia,oceania,high,2024-09-22,2024,9,38,-25.27,133.77,26,-0.3,0.31,0.0,0,1,0,1,54.1,48.0,63.3,26.0,3.5,16.8,0.0,69.6,51547.0,68.5,85.3
5585,aus,australia,oceania,high,2024-09-29,2024,9,39,-25.27,133.77,26,4.88,-0.62,39.6,0,0,0,0,31.4,51.0,41.1,34.6,3.9,22.2,0.0,68.9,51547.0,78.3,91.2
5586,aus,australia,oceania,high,2024-10-06,2024,10,40,-25.27,133.77,26,4.81,-0.39,38.1,0,0,0,0,91.3,131.0,80.0,32.1,5.1,26.2,0.0,76.6,51619.0,65.5,100.0
5587,aus,australia,oceania,high,2024-10-13,2024,10,41,-25.27,133.77,26,2.18,0.36,68.7,0,0,0,0,22.2,53.0,69.1,28.7,10.3,18.8,0.0,75.4,51619.0,67.7,100.0
5588,aus,australia,oceania,high,2024-10-20,2024,10,42,-25.27,133.77,26,2.84,-1.11,28.3,0,0,0,0,7.6,3.0,54.1,29.7,3.6,10.2,0.0,74.3,51619.0,75.1,88.8
5589,aus,australia,oceania,high,2024-10-27,2024,10,43,-25.27,133.77,26,2.5,-0.65,21.4,0,0,0,0,89.9,151.0,82.5,27.0,4.5,19.7,0.0,75.8,51619.0,69.0,98.5
5590,aus,australia,oceania,high,2024-11-03,2024,11,44,-25.27,133.77,26,1.68,0.07,56.7,0,0,0,0,30.5,52.0,67.4,32.0,3.3,20.1,0.0,73.3,51691.0,71.0,100.0
5591,aus,australia,oceania,high,2024-11-10,2024,11,45,-25.27,133.77,26,4.38,-0.0,12.3,0,0,0,0,26.1,28.0,60.4,30.6,4.1,16.0,0.0,78.0,51691.0,73.2,92.9
5592,aus,australia,oceania,high,2024-11-17,2024,11,46,-25.27,133.77,26,1.63,0.23,90.3,0,0,0,0,52.5,80.0,76.0,28.0,2.9,21.3,0.0,73.6,51691.0,66.4,91.4
5593,aus,australia,oceania,high,2024-11-24,2024,11,47,-25.27,133.77,26,7.1,0.61,133.4,0,0,0,0,60.5,96.0,77.4,27.7,6.6,19.0,5.8,74.0,51691.0,76.2,100.0
5594,aus,australia,oceania,high,2024-12-01,2024,12,48,-25.27,133.77,26,12.95,0.1,42.5,0,0,0,0,74.8,90.0,63.2,26.7,5.9,21.2,3.2,76.3,51763.0,68.7,82.8
5595,aus,australia,oceania,high,2024-12-08,2024,12,49,-25.27,133.77,26,7.35,0.74,64.4,0,0,0,0,64.5,93.0,90.1,34.1,5.2,15.1,0.0,75.4,51763.0,72.1,100.0
5596,aus,australia,oceania,high,2024-12-15,2024,12,50,-25.27,133.77,26,8.38,0.95,130.4,0,0,0,0,63.0,105.0,57.8,33.2,0.0,22.6,0.0,74.4,51763.0,73.3,96.8
5597,aus,australia,oceania,high,2024-12-22,2024,12,51,-25.27,133.77,26,8.01,0.97,114.1,0,0,0,0,36.5,78.0,71.7,32.5,3.0,15.0,0.0,73.9,51763.0,73.9,95.4
5598,aus,australia,oceania,high,2024-12-29,2024,12,52,-25.27,133.77,26,13.0,0.46,77.8,0,0,0,0,0.0,12.0,37.7,33.3,7.4,25.3,1.6,78.0,51763.0,75.4,98.7
5599,aus,australia,oceania,high,2025-01-05,2025,1,1,-25.27,133.77,26,8.38,-0.59,140.9,0,0,0,0,73.5,81.0,80.5,24.8,8.1,12.0,0.0,72.7,51834.0,72.4,89.1
5600,aus,australia,oceania,high,2025-01-12,2025,1,2,-25.27,133.77,26,11.01,-0.43,85.3,0,0,0,0,37.7,64.0,67.1,25.2,7.6,13.6,0.0,80.8,51834.0,57.5,97.0
5601,aus,australia,oceania,high,2025-01-19,2025,1,3,-25.27,133.77,26,12.63,-0.28,28.3,0,0,0,0,7.8,19.0,46.6,26.4,5.8,16.9,10.2,74.9,51834.0,73.9,100.0
5602,aus,australia,oceania,high,2025-01-26,2025,1,4,-25.27,133.77,26,14.65,-0.17,94.7,0,0,0,0,0.0,17.0,67.3,30.3,0.3,18.6,10.0,76.0,51834.0,70.1,100.0
5603,aus,australia,oceania,high,2025-02-02,2025,2,5,-25.27,133.77,26,13.19,0.28,97.2,0,0,0,0,21.8,6.0,63.9,27.1,2.0,15.6,0.0,77.3,51906.0,73.3,100.0
5604,aus,australia,oceania,high,2025-02-09,2025,2,6,-25.27,133.77,26,16.54,0.42,123.1,0,0,0,0,43.8,85.0,71.3,33.7,0.0,27.3,4.8,82.3,51906.0,66.2,86.3
5605,aus,australia,oceania,high,2025-02-16,2025,2,7,-25.27,133.77,26,14.57,0.24,57.3,0,0,0,0,53.6,97.0,57.4,31.1,6.0,13.8,13.4,76.3,51906.0,65.4,98.6
5606,aus,australia,oceania,high,2025-02-23,2025,2,8,-25.27,133.77,26,18.79,0.31,44.5,2,0,0,2,37.3,77.0,79.4,31.7,2.7,19.3,36.0,77.5,51906.0,67.6,100.0
5607,aus,australia,oceania,high,2025-03-02,2025,3,9,-25.27,133.77,26,19.16,-0.36,96.9,0,0,0,0,53.9,97.0,85.0,27.7,3.5,12.6,20.2,76.1,51978.0,69.5,100.0
5608,aus,australia,oceania,high,2025-03-09,2025,3,10,-25.27,133.77,26,15.31,0.17,62.7,0,0,0,0,94.3,129.0,65.1,35.8,0.0,16.6,9.3,74.8,51978.0,65.3,97.6
5609,aus,australia,oceania,high,2025-03-16,2025,3,11,-25.27,133.77,26,14.25,0.51,138.1,0,0,0,0,7.7,3.0,70.9,34.8,5.0,27.7,0.7,79.3,51978.0,59.8,98.9
5610,aus,australia,oceania,high,2025-03-23,2025,3,12,-25.27,133.77,26,14.52,-0.44,143.3,0,0,0,0,2.5,-0.0,52.9,32.6,4.1,22.1,3.2,72.6,51978.0,72.9,93.5
5611,aus,australia,oceania,high,2025-03-30,2025,3,13,-25.27,133.77,26,22.17,1.12,124.4,0,0,0,0,73.8,102.0,45.5,41.0,19.1,22.5,29.6,72.2,51978.0,71.5,100.0
5612,aus,australia,oceania,high,2025-04-06,2025,4,14,-25.27,133.77,26,16.48,0.82,164.4,0,0,0,0,26.7,53.0,54.7,23.4,7.2,18.9,15.3,78.0,52050.0,74.1,100.0
5613,aus,australia,oceania,high,2025-04-13,2025,4,15,-25.27,133.77,26,18.37,0.53,87.9,0,0,0,0,34.0,34.0,76.8,31.6,3.8,27.1,16.2,76.8,52050.0,75.5,91.5
5614,aus,australia,oceania,high,2025-04-20,2025,4,16,-25.27,133.77,26,18.58,0.8,139.3,1,0,0,1,13.9,30.0,61.0,31.6,5.4,23.5,37.7,77.6,52050.0,75.4,99.2
5615,aus,australia,oceania,high,2025-04-27,2025,4,17,-25.27,133.77,26,16.98,0.26,139.4,0,0,0,0,50.9,62.0,64.6,39.6,1.4,17.5,12.6,79.4,52050.0,75.4,100.0
5616,aus,australia,oceania,high,2025-05-04,2025,5,18,-25.27,133.77,26,19.12,1.46,58.0,0,0,0,0,81.1,124.0,74.0,32.6,2.3,21.0,20.1,74.3,52122.0,83.4,94.4
5617,aus,australia,oceania,high,2025-05-11,2025,5,19,-25.27,133.77,26,16.75,-0.04,122.7,1,0,0,1,23.6,27.0,55.5,33.9,5.1,16.5,19.4,75.7,52122.0,74.7,99.6
5618,aus,australia,oceania,high,2025-05-18,2025,5,20,-25.27,133.77,26,17.32,0.43,148.4,1,0,0,1,21.8,19.0,66.3,37.5,4.7,14.4,24.5,77.9,52122.0,71.4,91.2
5619,aus,australia,oceania,high,2025-05-25,2025,5,21,-25.27,133.77,26,17.16,-0.45,119.9,0,0,0,0,68.8,114.0,75.4,27.2,3.4,21.2,20.1,79.4,52122.0,65.6,97.8
5620,aus,australia,oceania,high,2025-06-01,2025,6,22,-25.27,133.77,26,16.27,-0.11,104.0,1,0,0,1,44.5,70.0,77.3,31.5,0.2,15.9,34.9,80.9,52194.0,65.7,100.0
5621,aus,australia,oceania,high,2025-06-08,2025,6,23,-25.27,133.77,26,16.81,0.3,123.0,0,0,0,0,34.4,51.0,78.5,34.5,0.0,14.7,18.2,80.6,52194.0,65.4,91.2
5622,aus,australia,oceania,high,2025-06-15,2025,6,24,-25.27,133.77,26,9.11,0.6,80.3,0,0,0,0,61.5,96.0,47.7,31.4,4.3,21.7,0.1,78.2,52194.0,68.8,92.4
5623,aus,australia,oceania,high,2025-06-22,2025,6,25,-25.27,133.77,26,13.09,0.38,79.9,0,0,0,0,34.8,38.0,62.9,32.8,7.5,16.5,7.1,75.1,52194.0,63.4,96.3
5624,aus,australia,oceania,high,2025-06-29,2025,6,26,-25.27,133.77,26,12.51,1.06,46.4,0,0,0,0,73.4,120.0,66.5,31.6,2.7,17.8,3.5,79.2,52194.0,69.2,95.5
5625,aus,australia,oceania,high,2025-07-06,2025,7,27,-25.27,133.77,26,10.45,0.13,60.7,0,0,0,0,33.7,57.0,60.7,31.6,7.6,19.4,8.1,82.2,52266.0,60.0,91.4
5626,aus,australia,oceania,high,2025-07-13,2025,7,28,-25.27,133.77,26,7.68,0.36,109.7,0,0,0,0,46.6,84.0,70.1,36.7,6.5,23.3,0.0,76.5,52266.0,72.6,97.8
5627,aus,australia,oceania,high,2025-07-20,2025,7,29,-25.27,133.77,26,4.19,0.0,63.4,0,0,0,0,86.2,125.0,78.7,36.9,1.3,17.7,0.0,76.4,52266.0,82.3,88.1
5628,aus,australia,oceania,high,2025-07-27,2025,7,30,-25.27,133.77,26,7.91,0.63,130.4,0,0,0,0,17.8,23.0,39.1,33.8,6.5,30.1,4.7,78.0,52266.0,77.6,94.5
5629,aus,australia,oceania,high,2025-08-03,2025,8,31,-25.27,133.77,26,6.58,0.45,57.5,0,0,0,0,76.8,110.0,76.3,39.5,11.5,15.5,0.0,81.7,52338.0,72.3,100.0
5630,aus,australia,oceania,high,2025-08-10,2025,8,32,-25.27,133.77,26,4.35,0.18,57.0,0,0,0,0,60.6,103.0,64.4,40.2,0.0,13.7,0.0,79.6,52338.0,69.2,95.2
5631,aus,australia,oceania,high,2025-08-17,2025,8,33,-25.27,133.77,26,5.94,0.84,20.2,0,0,0,0,76.3,123.0,76.0,19.6,9.1,18.3,0.0,72.3,52338.0,73.8,92.1
5632,aus,australia,oceania,high,2025-08-24,2025,8,34,-25.27,133.77,26,1.94,0.81,48.6,0,0,0,0,77.7,80.0,71.4,28.1,8.1,17.5,0.0,76.8,52338.0,68.3,89.4
5633,aus,australia,oceania,high,2025-08-31,2025,8,35,-25.27,133.77,26,0.78,-0.36,44.7,0,0,0,0,0.0,-6.0,44.2,34.8,7.0,15.6,0.0,80.7,52338.0,71.9,97.9
5634,aus,australia,oceania,high,2025-09-07,2025,9,36,-25.27,133.77,26,3.14,0.33,63.6,0,0,0,0,87.0,132.0,83.9,31.4,2.8,23.0,0.0,78.5,52410.0,64.1,95.9
5635,aus,australia,oceania,high,2025-09-14,2025,9,37,-25.27,133.77,26,2.25,0.87,69.8,0,0,0,0,105.2,156.0,87.8,42.0,0.5,26.8,0.0,76.4,52410.0,77.3,99.9
5636,aus,australia,oceania,high,2025-09-21,2025,9,38,-25.27,133.77,26,0.08,-0.44,30.8,0,0,0,0,42.0,52.0,58.2,31.8,9.9,17.7,0.0,74.8,52410.0,64.6,96.4
5637,aus,australia,oceania,high,2025-09-28,2025,9,39,-25.27,133.77,26,3.64,-0.24,52.9,0,0,0,0,26.2,66.0,65.6,29.3,8.2,24.0,0.0,80.1,52410.0,64.6,100.0
5638,aus,australia,oceania,high,2025-10-05,2025,10,40,-25.27,133.77,26,1.18,0.53,0.0,0,0,0,0,59.4,68.0,76.2,26.0,2.8,19.2,0.0,80.8,52481.0,72.6,99.6
5639,aus,australia,oceania,high,2025-10-12,2025,10,41,-25.27,133.77,26,1.68,1.22,55.9,0,0,0,0,52.2,51.0,75.4,38.8,4.3,17.1,0.0,76.9,52481.0,66.0,99.8
5640,aus,australia,oceania,high,2025-10-19,2025,10,42,-25.27,133.77,26,3.82,-0.74,62.1,0,0,0,0,87.6,103.0,66.8,29.1,4.6,23.0,0.0,79.0,52481.0,71.1,100.0
5641,ken,kenya,africa,lower-middle,2015-01-04,2015,1,1,-0.02,37.9,54,25.47,0.28,117.8,0,0,0,0,136.8,207.0,99.4,26.0,43.6,22.7,6.1,50.2,2124.0,78.6,100.0
5642,ken,kenya,africa,lower-middle,2015-01-11,2015,1,2,-0.02,37.9,54,28.74,-0.86,33.9,0,0,0,0,91.5,118.0,82.6,34.4,49.7,22.2,9.0,47.1,2124.0,66.4,86.6
5643,ken,kenya,africa,lower-middle,2015-01-18,2015,1,3,-0.02,37.9,54,28.21,-0.83,31.3,0,0,0,0,92.3,146.0,65.0,35.0,56.3,28.8,10.7,51.4,2124.0,72.1,91.8
5644,ken,kenya,africa,lower-middle,2015-01-25,2015,1,4,-0.02,37.9,54,30.33,0.15,154.4,0,0,0,0,52.0,67.0,77.6,30.6,71.2,25.9,4.7,46.4,2124.0,68.6,85.1
5645,ken,kenya,africa,lower-middle,2015-02-01,2015,2,5,-0.02,37.9,54,27.4,0.24,125.3,0,0,0,0,95.8,114.0,65.2,34.5,47.2,21.7,5.2,44.9,2127.0,66.1,78.7
5646,ken,kenya,africa,lower-middle,2015-02-08,2015,2,6,-0.02,37.9,54,29.16,-0.27,125.9,0,0,0,0,97.0,146.0,90.7,20.8,75.7,33.7,7.8,46.9,2127.0,68.0,96.0
5647,ken,kenya,africa,lower-middle,2015-02-15,2015,2,7,-0.02,37.9,54,31.39,0.14,123.1,0,0,0,0,67.9,117.0,76.1,26.4,61.3,28.9,9.9,46.8,2127.0,78.9,100.0
5648,ken,kenya,africa,lower-middle,2015-02-22,2015,2,8,-0.02,37.9,54,36.76,0.01,145.5,0,0,0,0,90.0,141.0,79.6,23.5,77.9,27.4,19.6,50.5,2127.0,73.2,89.5
5649,ken,kenya,africa,lower-middle,2015-03-01,2015,3,9,-0.02,37.9,54,31.62,0.25,60.0,1,0,0,1,67.8,90.0,79.6,34.7,56.3,26.6,19.0,48.9,2131.0,71.1,86.7
5650,ken,kenya,africa,lower-middle,2015-03-08,2015,3,10,-0.02,37.9,54,35.03,-0.61,95.7,1,0,0,1,84.5,131.0,85.7,19.7,72.8,25.6,32.5,48.5,2131.0,65.0,92.9
5651,ken,kenya,africa,lower-middle,2015-03-15,2015,3,11,-0.02,37.9,54,36.19,1.1,142.1,2,0,0,2,85.1,134.0,84.2,35.9,100.0,33.7,50.3,50.2,2131.0,66.2,93.1
5652,ken,kenya,africa,lower-middle,2015-03-22,2015,3,12,-0.02,37.9,54,28.8,0.0,129.8,0,0,0,0,103.3,143.0,91.6,31.8,55.0,28.7,3.0,47.8,2131.0,72.0,88.9
5653,ken,kenya,africa,lower-middle,2015-03-29,2015,3,13,-0.02,37.9,54,31.66,-0.53,85.7,0,0,0,0,72.1,94.0,74.6,29.6,59.4,21.3,24.1,42.9,2131.0,67.8,86.3
5654,ken,kenya,africa,lower-middle,2015-04-05,2015,4,14,-0.02,37.9,54,34.01,0.92,114.3,1,0,0,1,88.5,137.0,81.6,23.6,79.9,34.8,26.3,49.7,2134.0,69.0,93.3
5655,ken,kenya,africa,lower-middle,2015-04-12,2015,4,15,-0.02,37.9,54,33.2,0.39,143.9,0,0,0,0,61.9,110.0,52.7,37.0,63.0,24.6,10.2,47.1,2134.0,72.5,97.2
5656,ken,kenya,africa,lower-middle,2015-04-19,2015,4,16,-0.02,37.9,54,31.55,-0.01,161.9,1,0,0,1,77.7,130.0,40.6,29.8,78.8,18.2,17.6,45.9,2134.0,67.0,87.6
5657,ken,kenya,africa,lower-middle,2015-04-26,2015,4,17,-0.02,37.9,54,30.24,-0.03,140.6,0,0,0,0,101.4,171.0,93.3,33.3,82.7,23.9,9.6,47.7,2134.0,66.6,89.7
5658,ken,kenya,africa,lower-middle,2015-05-03,2015,5,18,-0.02,37.9,54,32.18,-0.01,142.3,0,0,0,0,79.7,129.0,60.8,40.0,72.0,19.3,13.4,48.9,2138.0,67.6,85.3
5659,ken,kenya,africa,lower-middle,2015-05-10,2015,5,19,-0.02,37.9,54,35.74,0.94,117.5,1,0,0,1,77.0,119.0,82.5,38.4,81.8,19.4,28.9,51.2,2138.0,79.1,91.7
5660,ken,kenya,africa,lower-middle,2015-05-17,2015,5,20,-0.02,37.9,54,34.66,-0.58,186.2,1,0,0,1,72.0,111.0,80.2,25.3,86.9,18.1,25.9,51.8,2138.0,73.6,88.8
5661,ken,kenya,africa,lower-middle,2015-05-24,2015,5,21,-0.02,37.9,54,31.3,-0.91,114.7,0,0,0,0,97.6,166.0,90.0,23.5,88.4,28.9,16.2,48.8,2138.0,73.1,83.5
5662,ken,kenya,africa,lower-middle,2015-05-31,2015,5,22,-0.02,37.9,54,26.22,0.42,110.7,0,0,0,0,82.1,140.0,71.0,30.4,55.1,25.4,3.6,45.2,2138.0,75.2,85.6
5663,ken,kenya,africa,lower-middle,2015-06-07,2015,6,23,-0.02,37.9,54,27.81,-0.02,115.6,0,0,0,0,145.4,217.0,94.0,26.6,47.3,28.9,5.8,50.3,2141.0,76.2,95.0
5664,ken,kenya,africa,lower-middle,2015-06-14,2015,6,24,-0.02,37.9,54,24.45,0.35,63.8,0,0,0,0,60.1,94.0,81.6,35.3,30.9,39.4,3.0,47.1,2141.0,65.8,79.1
5665,ken,kenya,africa,lower-middle,2015-06-21,2015,6,25,-0.02,37.9,54,22.51,-0.5,36.2,0,0,0,0,93.9,133.0,69.4,39.0,29.3,32.1,0.0,51.7,2141.0,69.0,86.9
5666,ken,kenya,africa,lower-middle,2015-06-28,2015,6,26,-0.02,37.9,54,23.41,-0.3,63.2,0,0,0,0,109.2,150.0,92.1,33.9,29.4,28.1,0.0,48.0,2141.0,70.9,95.1
5667,ken,kenya,africa,lower-middle,2015-07-05,2015,7,27,-0.02,37.9,54,24.31,1.16,88.4,0,0,0,0,81.2,108.0,97.2,32.1,34.7,25.6,2.3,43.6,2145.0,63.8,87.9
5668,ken,kenya,africa,lower-middle,2015-07-12,2015,7,28,-0.02,37.9,54,23.26,0.42,65.3,0,0,0,0,156.2,222.0,99.0,38.6,46.4,38.7,0.0,45.1,2145.0,65.5,89.7
5669,ken,kenya,africa,lower-middle,2015-07-19,2015,7,29,-0.02,37.9,54,22.87,0.63,89.0,0,0,0,0,99.6,139.0,83.1,35.8,25.0,20.4,0.0,44.6,2145.0,63.3,80.2
5670,ken,kenya,africa,lower-middle,2015-07-26,2015,7,30,-0.02,37.9,54,22.49,0.06,50.3,0,0,0,0,86.5,135.0,79.1,36.5,7.4,16.7,0.0,45.0,2145.0,72.4,94.0
5671,ken,kenya,africa,lower-middle,2015-08-02,2015,8,31,-0.02,37.9,54,20.09,-0.63,0.0,0,0,0,0,123.5,176.0,93.9,28.4,0.0,23.9,0.0,48.7,2148.0,75.3,89.6
5672,ken,kenya,africa,lower-middle,2015-08-09,2015,8,32,-0.02,37.9,54,18.91,-0.29,40.1,0,0,0,0,112.4,145.0,71.2,30.7,4.6,20.5,0.0,48.1,2148.0,66.6,91.1
5673,ken,kenya,africa,lower-middle,2015-08-16,2015,8,33,-0.02,37.9,54,18.94,-0.54,27.1,0,0,0,0,96.9,138.0,69.4,25.3,5.2,29.0,0.0,47.0,2148.0,69.6,87.7
5674,ken,kenya,africa,lower-middle,2015-08-23,2015,8,34,-0.02,37.9,54,17.08,-0.01,63.4,0,0,0,0,72.5,135.0,81.2,22.1,9.3,33.0,0.0,43.5,2148.0,71.0,89.8
5675,ken,kenya,africa,lower-middle,2015-08-30,2015,8,35,-0.02,37.9,54,20.22,-0.93,54.5,0,0,0,0,148.3,197.0,91.6,31.1,30.1,29.6,0.0,48.5,2148.0,65.3,88.3
5676,ken,kenya,africa,lower-middle,2015-09-06,2015,9,36,-0.02,37.9,54,18.92,0.24,72.9,0,0,0,0,108.3,147.0,68.9,35.0,8.0,35.3,0.0,46.4,2152.0,74.9,91.1
5677,ken,kenya,africa,lower-middle,2015-09-13,2015,9,37,-0.02,37.9,54,15.63,0.05,38.7,0,0,0,0,159.9,249.0,95.7,25.8,6.6,26.2,0.0,46.4,2152.0,66.6,92.0
5678,ken,kenya,africa,lower-middle,2015-09-20,2015,9,38,-0.02,37.9,54,16.49,-0.23,125.7,0,0,0,0,98.8,136.0,53.9,20.7,4.1,33.9,0.0,47.2,2152.0,68.8,91.1
5679,ken,kenya,africa,lower-middle,2015-09-27,2015,9,39,-0.02,37.9,54,17.93,-0.11,23.4,0,0,0,0,98.9,165.0,84.8,28.5,4.7,31.1,0.0,48.6,2152.0,62.6,95.6
5680,ken,kenya,africa,lower-middle,2015-10-04,2015,10,40,-0.02,37.9,54,16.17,-0.43,33.0,0,0,0,0,112.9,156.0,87.0,21.9,0.0,25.8,0.0,42.8,2155.0,74.4,95.2
5681,ken,kenya,africa,lower-middle,2015-10-11,2015,10,41,-0.02,37.9,54,17.58,0.47,42.4,0,0,0,0,110.0,172.0,94.1,32.4,5.8,22.0,0.0,49.3,2155.0,62.4,80.1
5682,ken,kenya,africa,lower-middle,2015-10-18,2015,10,42,-0.02,37.9,54,17.06,-0.06,63.2,0,0,0,0,153.5,232.0,84.0,30.0,7.6,16.7,0.0,47.2,2155.0,65.4,96.4
5683,ken,kenya,africa,lower-middle,2015-10-25,2015,10,43,-0.02,37.9,54,15.8,0.3,22.7,0,0,0,0,56.8,56.0,62.8,33.7,4.8,24.8,0.0,43.8,2155.0,67.9,82.9
5684,ken,kenya,africa,lower-middle,2015-11-01,2015,11,44,-0.02,37.9,54,18.86,0.63,37.4,0,0,0,0,147.2,237.0,92.8,36.4,6.5,22.9,0.0,46.0,2159.0,70.7,92.8
5685,ken,kenya,africa,lower-middle,2015-11-08,2015,11,45,-0.02,37.9,54,22.69,0.53,4.2,0,0,0,0,114.3,166.0,75.8,33.4,36.7,29.2,0.0,43.0,2159.0,68.2,89.8
5686,ken,kenya,africa,lower-middle,2015-11-15,2015,11,46,-0.02,37.9,54,17.24,0.51,45.4,0,0,0,0,109.6,170.0,61.5,34.1,3.6,29.4,0.0,44.0,2159.0,65.1,88.0
5687,ken,kenya,africa,lower-middle,2015-11-22,2015,11,47,-0.02,37.9,54,22.65,0.2,87.8,0,0,0,0,124.4,175.0,89.0,32.8,43.7,29.0,0.0,45.0,2159.0,73.1,91.0
5688,ken,kenya,africa,lower-middle,2015-11-29,2015,11,48,-0.02,37.9,54,19.6,0.33,56.5,0,0,0,0,106.5,149.0,92.5,38.3,3.2,29.5,0.0,49.8,2159.0,67.4,86.6
